Date,Country_Region,positive,active,hospitalized,hospitalizedCurr,recovered,death,total_tested,daily_tested,daily_positive
2020-06-25,Slovakia,1643,160,NA,NA,1455,28,206362,1515,13
2020-06-25,South Korea,12602,1148,NA,NA,11172,282,1232315,11837,39
2020-06-25,Turkey,193115,22363,NA,NA,165706,5046,3135424,52303,1458
2020-06-26,Armenia,23909,10578,NA,10445,12911,420,107147,2062,662
2020-06-26,Bangladesh,130474,75680,NA,NA,53133,1661,696941,18498,3868
2020-06-26,Costa Rica,2836,1544,NA,36,1280,12,38500,855,152
2020-06-26,Estonia,1986,1529,NA,NA,388,69,105302,446,0
2020-06-26,Italy,239961,17638,NA,1461,187615,34708,5215922,52768,255
2020-06-26,New Zealand,1522,16,NA,0,1484,22,381620,9091,2
2020-06-26,Slovakia,1657,174,NA,NA,1455,28,207973,1611,14
2020-06-26,South Korea,12653,1054,NA,NA,11317,282,1243780,11465,51
2020-06-26,Turkey,194511,22248,NA,NA,167198,5065,3186622,51198,1396
2020-06-27,Armenia,24645,11103,NA,10904,13116,426,109212,2065,736
2020-06-27,Bangladesh,133978,77965,NA,NA,54318,1695,712098,15157,3504
2020-06-27,Costa Rica,2979,1641,NA,36,1325,13,39460,960,143
2020-06-27,Estonia,1987,1530,NA,NA,388,69,105665,363,1
2020-06-27,Italy,240136,16836,NA,1357,188584,34716,5277273,61351,175
2020-06-27,New Zealand,1526,20,NA,1,1484,22,387085,5465,4
2020-06-27,Slovakia,1664,175,NA,NA,1461,28,208904,931,7
2020-06-27,South Korea,12715,1069,NA,NA,11364,282,1251695,7915,62
2020-06-27,Turkey,195883,21619,NA,NA,169182,5082,3231835,45213,1372
2020-06-28,Armenia,25127,11397,NA,11254,13297,433,110610,1398,482
2020-06-28,Bangladesh,137787,80322,NA,NA,55727,1738,730197,18099,3809
2020-06-28,Costa Rica,3130,1749,NA,37,1366,15,40319,859,151
2020-06-28,Estonia,1987,1530,NA,NA,388,69,106015,350,0
2020-06-28,Italy,240310,16681,NA,1258,188891,34738,5314619,37346,174
2020-06-28,New Zealand,1528,22,NA,1,1484,22,389894,2809,2
2020-06-28,Slovakia,1665,173,NA,NA,1464,28,208966,62,1
2020-06-28,South Korea,12757,1046,NA,NA,11429,282,1259954,8259,42
2020-06-28,Turkey,197239,21547,NA,NA,170595,5097,3280144,48309,1356
2020-06-29,Armenia,25542,11051,NA,10904,14048,443,111883,1273,415
2020-06-29,Bangladesh,141801,82238,NA,NA,57780,1783,748034,17837,4014
2020-06-29,Costa Rica,3269,1860,NA,40,1394,15,41077,758,139
2020-06-29,Estonia,1989,1531,NA,NA,389,69,106778,763,2
2020-06-29,Italy,240436,16496,NA,1216,189196,34744,5341837,27218,126
2020-06-29,Lithuania,1816,226,NA,NA,1512,78,428238,5398,1
2020-06-29,New Zealand,1528,22,NA,1,1484,22,391709,1815,0
2020-06-29,Singapore,49114,11103,NA,5650,37985,26,757746,10483,43
2020-06-29,Slovakia,1667,175,NA,NA,1464,28,209750,784,2
2020-06-29,South Korea,12800,981,NA,NA,11537,282,1273766,13812,43
2020-06-29,Turkey,198613,21689,NA,NA,171809,5115,3331158,51014,1374
2020-06-30,Armenia,26065,11049,NA,10900,14563,453,113704,1821,523
2020-06-30,Bangladesh,145483,84012,NA,NA,59624,1847,766460,18426,3682
2020-06-30,Costa Rica,3459,2007,NA,44,1436,16,41680,603,190
2020-06-30,Estonia,1989,1531,NA,NA,389,69,107434,656,0
2020-06-30,Italy,240578,15563,NA,1183,190248,34767,5390110,48273,142
2020-06-30,New Zealand,1528,22,NA,1,1484,22,396442,4733,0
2020-06-30,Slovakia,1687,193,NA,NA,1466,28,211813,2063,20
2020-06-30,South Korea,12850,955,NA,NA,11613,282,1285231,11465,50
2020-06-30,Turkey,199906,21664,NA,NA,173111,5131,3381650,50492,1293
2020-07-01,Armenia,26658,11163,NA,11010,15036,459,115804,2100,593
2020-07-01,Bangladesh,149258,85262,NA,NA,62108,1888,784335,17875,3775
2020-07-01,Costa Rica,3753,2221,NA,44,1516,16,42589,909,294
2020-07-01,Estonia,1990,1531,NA,NA,390,69,108144,710,1
2020-07-01,Italy,240760,15255,NA,1112,190717,34788,5445476,55366,182
2020-07-01,New Zealand,1530,18,NA,1,1490,22,399846,3404,2
2020-07-01,Slovakia,1700,206,NA,NA,1466,28,213521,1708,13
2020-07-01,South Korea,12904,938,NA,NA,11684,282,1295962,10731,54
2020-07-01,Turkey,201098,20526,NA,NA,175422,5150,3433963,52313,1192
2020-07-02,Armenia,27320,11367,NA,11211,15484,469,118141,2337,662
2020-07-02,Bangladesh,153277,84909,NA,NA,66442,1926,802697,18362,4019
2020-07-02,Costa Rica,4023,2417,NA,60,1589,17,43865,1276,270
2020-07-02,Estonia,1991,1531,NA,NA,391,69,108534,390,1
2020-07-02,Italy,240961,15060,NA,1045,191083,34818,5498719,53243,201
2020-07-02,New Zealand,1530,18,NA,1,1490,22,403574,3728,0
2020-07-02,Slovakia,1720,226,NA,NA,1466,28,215322,1801,20
2020-07-02,South Korea,12967,926,NA,NA,11759,282,1307761,11799,63
2020-07-02,Turkey,202284,20152,NA,NA,176965,5167,3483677,49714,1186
2020-07-03,Armenia,27900,11488,NA,11331,15935,477,120284,2143,580
2020-07-03,Bangladesh,156391,86375,NA,NA,68048,1968,817347,14650,3114
2020-07-03,Costa Rica,4311,2636,NA,73,1657,18,44917,1052,288
2020-07-03,Estonia,1992,1532,NA,NA,391,69,108798,264,1
2020-07-03,Italy,241184,14884,NA,1035,191467,34833,5548815,50096,223
2020-07-03,New Zealand,1530,18,NA,1,1490,22,405665,2091,0
2020-07-03,Slovakia,1749,255,NA,NA,1466,28,217538,2216,29
2020-07-03,South Korea,13030,936,NA,NA,11811,283,1319523,11762,63
2020-07-03,Turkey,203456,19992,NA,NA,178278,5186,3535818,52141,1172
2020-07-04,Armenia,28606,11982,NA,11824,16140,484,122721,2437,706
2020-07-04,Bangladesh,159679,86961,NA,NA,70721,1997,832074,14727,3288
2020-07-04,Costa Rica,4621,2882,NA,73,1721,18,45945,1028,310
2020-07-04,Estonia,1992,1532,NA,NA,391,69,109085,287,0
2020-07-04,Italy,241419,14621,NA,1011,191944,34854,5600826,52011,235
2020-07-04,New Zealand,1533,21,NA,1,1490,22,406252,587,3
2020-07-04,Slovakia,1764,270,NA,NA,1466,28,218346,808,15
2020-07-04,South Korea,13091,976,NA,NA,11832,283,1326055,6532,61
2020-07-04,Turkey,204610,19912,NA,NA,179492,5206,3584066,48248,1154
2020-07-05,Armenia,28936,12143,NA,11984,16302,491,123854,1133,330
2020-07-05,Bangladesh,162417,87740,NA,NA,72625,2052,846062,13988,2738
2020-07-05,Costa Rica,4996,3232,NA,77,1745,19,47160,1215,375
2020-07-05,Estonia,1993,1533,NA,NA,391,69,109376,291,1
2020-07-05,Italy,241611,14642,NA,1019,192108,34861,5638288,37462,192
2020-07-05,Lithuania,1836,212,NA,NA,1545,79,443391,1149,6
2020-07-05,New Zealand,1534,22,NA,1,1490,22,408863,2611,1
2020-07-05,Slovakia,1765,271,NA,NA,1466,28,218396,50,1
2020-07-05,South Korea,13137,1005,NA,NA,11848,284,1331796,5741,46
2020-07-05,Turkey,205758,19853,NA,NA,180680,5225,3630480,46414,1148
2020-07-06,Armenia,29285,11875,NA,11711,16907,503,125127,1273,349
2020-07-06,Bangladesh,165618,87373,NA,NA,76149,2096,860307,14245,3201
2020-07-06,Costa Rica,5241,3452,NA,88,1766,23,48487,1327,245
2020-07-06,Estonia,1995,1535,NA,NA,391,69,109968,592,2
2020-07-06,Italy,241819,14709,NA,1018,192241,34869,5660454,22166,208
2020-07-06,Lithuania,1841,215,NA,NA,1547,79,444407,1016,5
2020-07-06,New Zealand,1536,22,NA,0,1492,22,410713,1850,2
2020-07-06,Slovakia,1767,266,NA,NA,1473,28,219269,873,2
2020-07-06,South Korea,13181,982,NA,NA,11914,285,1346194,14398,44
2020-07-06,Turkey,206844,18608,NA,NA,182995,5241,3682673,52193,1086
2020-07-07,Armenia,29820,11872,NA,11708,17427,521,127210,2083,535
2020-07-07,Bangladesh,168645,88392,NA,NA,78102,2151,873480,13173,3027
2020-07-07,Costa Rica,5486,3653,NA,107,1810,23,49717,1230,245
2020-07-07,Estonia,2003,1543,NA,NA,391,69,110542,574,8
2020-07-07,Italy,241956,14242,NA,1010,192815,34899,5703673,43219,137
2020-07-07,Lithuania,1844,218,NA,NA,1547,79,447994,3587,3
2020-07-07,New Zealand,1537,23,NA,0,1492,22,412901,2188,1
2020-07-07,Slovakia,1798,297,NA,NA,1473,28,221494,2225,31
2020-07-07,South Korea,13244,989,NA,NA,11970,285,1359735,13541,63
2020-07-07,Turkey,207897,17345,NA,NA,185292,5260,3733218,50545,1053
2020-07-08,Armenia,30346,11811,NA,11641,18000,535,129205,1995,526
2020-07-08,Bangladesh,172134,89099,NA,NA,80838,2197,889152,15672,3489
2020-07-08,Costa Rica,5836,3883,NA,113,1929,24,50852,1135,350
2020-07-08,Estonia,2011,1551,NA,NA,391,69,111018,476,8
2020-07-08,Italy,242149,13595,NA,970,193640,34914,5754116,50443,193
2020-07-08,New Zealand,1540,24,NA,0,1494,22,415904,3003,3
2020-07-08,Slovakia,1851,346,NA,NA,1477,28,223778,2284,53
2020-07-08,South Korea,13293,987,NA,NA,12019,287,1371771,12036,49
2020-07-08,Turkey,208938,16145,NA,NA,187511,5282,3782520,49302,1041
2020-07-09,Armenia,30903,11648,NA,11471,18709,546,131255,2050,557
2020-07-09,Bangladesh,175494,88712,NA,NA,84544,2238,904784,15632,3360
2020-07-09,Costa Rica,6485,4437,NA,120,2023,25,52775,1923,649
2020-07-09,Estonia,2013,1553,NA,NA,391,69,111462,444,2
2020-07-09,Italy,242363,13459,NA,940,193978,34926,5806668,52552,214
2020-07-09,New Zealand,1542,23,NA,0,1497,22,418569,2665,2
2020-07-09,Slovakia,1870,361,NA,NA,1481,28,225950,2172,19
2020-07-09,South Korea,13338,985,NA,NA,12065,288,1384890,13119,45
2020-07-09,Turkey,209962,14272,NA,NA,190390,5300,3862623,80103,1024
2020-07-10,Armenia,31392,11414,NA,11234,19419,559,133143,1888,489
2020-07-10,Bangladesh,178443,89762,NA,NA,86406,2275,918272,13488,2949
2020-07-10,Costa Rica,6845,4709,NA,128,2110,26,54191,1416,360
2020-07-10,Italy,242639,13428,NA,909,194273,34938,5854621,47953,276
2020-07-10,New Zealand,1543,24,NA,0,1497,22,420671,2102,1
2020-07-10,Slovakia,1893,372,NA,NA,1493,28,228829,2879,23
2020-07-10,South Korea,13373,941,NA,NA,12144,288,1396941,12051,35
2020-07-10,Turkey,210965,13759,NA,NA,191883,5323,3881410,18787,1003
2020-07-11,Armenia,31969,11771,NA,11589,19633,565,135028,1885,577
2020-07-11,Bangladesh,181129,90790,NA,NA,88034,2305,929465,11193,2686
2020-07-11,Costa Rica,7231,4983,NA,132,2220,28,55982,1791,386
2020-07-11,Italy,242827,13303,NA,893,194579,34945,5900552,45931,188
2020-07-11,Slovakia,1901,380,NA,NA,1493,28,229789,960,8
2020-07-11,South Korea,13417,950,NA,NA,12178,289,1402144,5203,44
2020-07-11,Turkey,211981,13420,NA,NA,193217,5344,3930223,48813,1016
2020-07-12,Armenia,32151,11713,NA,11530,19865,573,135726,698,182
2020-07-12,Bangladesh,183795,87829,NA,NA,93614,2352,940524,11059,2666
2020-07-12,Costa Rica,7596,5327,NA,140,2239,30,57745,1763,365
2020-07-12,Italy,243061,13179,NA,844,194928,34954,5938811,38259,234
2020-07-12,Slovakia,1902,381,NA,NA,1493,28,230068,279,1
2020-07-12,South Korea,13479,986,NA,NA,12204,289,1408312,6168,62
2020-07-12,Turkey,212993,13115,NA,NA,194515,5363,3975455,45232,1012
2020-07-13,Armenia,32490,11180,NA,10996,20729,581,136841,1115,339
2020-07-13,Bangladesh,186894,86186,NA,NA,98317,2391,952947,12423,3099
2020-07-13,Costa Rica,8036,5701,NA,161,2304,31,59749,2004,440
2020-07-13,Italy,243230,13157,NA,833,195106,34967,5962744,23933,169
2020-07-13,Lithuania,1875,225,NA,NA,1571,79,465396,3730,5
2020-07-13,Singapore,49833,7266,NA,3716,42541,26,1009532,20445,116
2020-07-13,Slovakia,1908,387,NA,NA,1493,28,231231,1163,6
2020-07-13,South Korea,13512,941,NA,NA,12282,289,1420616,12304,33
2020-07-13,Turkey,214001,12948,NA,NA,195671,5382,4021497,46042,1008
2020-07-14,Armenia,33005,11065,NA,10876,21348,592,139259,2418,515
2020-07-14,Bangladesh,190057,84406,NA,NA,103227,2424,966400,13453,3163
2020-07-14,Costa Rica,8482,6005,NA,171,2441,36,61216,1467,446
2020-07-14,Italy,243344,12919,NA,837,195441,34984,6004611,41867,114
2020-07-14,New Zealand,1547,27,NA,0,1498,22,427808,2791,2
2020-07-14,Slovakia,1927,392,NA,NA,1507,28,233436,2205,19
2020-07-14,South Korea,13551,914,NA,NA,12348,289,1431316,10700,39
2020-07-14,Turkey,214993,12871,NA,NA,196720,5402,4065178,43681,992
2020-07-15,Armenia,33559,11021,NA,10832,21931,607,141449,2190,554
2020-07-15,Bangladesh,193590,85610,NA,NA,105523,2457,980402,14002,3533
2020-07-15,Costa Rica,8986,6395,NA,188,2551,40,62558,1342,504
2020-07-15,Italy,243506,12493,NA,854,196016,34997,6053060,48449,162
2020-07-15,New Zealand,1548,27,NA,0,1499,22,430635,2827,1
2020-07-15,Slovakia,1951,409,NA,NA,1514,28,235772,2336,24
2020-07-15,South Korea,13612,925,NA,NA,12396,291,1441348,10032,61
2020-07-15,Turkey,215940,12788,NA,NA,197733,5419,4107498,42320,947
2020-07-16,Armenia,34001,10889,NA,10692,22492,620,143153,1704,442
2020-07-16,Bangladesh,196323,86864,NA,NA,106963,2496,993291,12889,2733
2020-07-16,Costa Rica,9546,6831,NA,207,2673,42,64150,1592,560
2020-07-16,Italy,243736,12473,NA,803,196246,35017,6103492,50432,230
2020-07-16,Lithuania,1903,231,NA,NA,1593,79,476121,3317,6
2020-07-16,New Zealand,1549,21,NA,0,1506,22,432986,2351,1
2020-07-16,Slovakia,1965,414,NA,NA,1523,28,237634,1862,14
2020-07-16,South Korea,13672,919,NA,NA,12460,293,1451017,9669,60
2020-07-16,Turkey,216873,12613,NA,NA,198820,5440,4149909,42411,933
2020-07-17,Armenia,34462,10708,NA,10507,23123,631,145122,1969,461
2020-07-17,Bangladesh,199357,88085,NA,NA,108725,2547,1009751,16460,3034
2020-07-17,Costa Rica,9969,7104,NA,211,2818,47,65819,1669,423
2020-07-17,Italy,243967,12456,NA,821,196483,35028,6154259,50767,231
2020-07-17,New Zealand,1550,22,NA,0,1506,22,435561,2575,1
2020-07-17,Slovakia,1976,425,NA,NA,1523,28,239795,2161,11
2020-07-17,South Korea,13711,898,NA,NA,12519,294,1460204,9187,39
2020-07-17,Turkey,217799,12507,NA,NA,199834,5458,4191124,41215,926
2020-07-18,Armenia,34877,10942,NA,10737,23294,641,146756,1634,415
2020-07-18,Bangladesh,202066,89387,NA,NA,110098,2581,1020674,10923,2709
2020-07-18,Costa Rica,10551,7595,NA,225,2902,54,67077,1258,582
2020-07-18,Italy,244216,12368,NA,807,196806,35042,6202524,48265,249
2020-07-18,New Zealand,1553,25,NA,0,1506,22,436997,1436,3
2020-07-18,Slovakia,1979,421,NA,NA,1530,28,240205,410,3
2020-07-18,Turkey,218717,12229,NA,NA,201013,5475,4232067,40943,918
2020-07-19,Armenia,34981,10829,NA,10620,23502,650,147147,391,104
2020-07-19,Bangladesh,204525,90265,NA,NA,111642,2618,1031299,10625,2459
2020-07-19,Costa Rica,11114,8086,NA,241,2966,62,68755,1678,563
2020-07-19,Greece,4007,436,NA,NA,3377,194,410766,4726,24
2020-07-19,Italy,244434,12440,NA,792,196949,35045,6238049,35525,218
2020-07-19,New Zealand,1554,26,NA,1,1506,22,437701,704,1
2020-07-19,Slovakia,1980,414,NA,NA,1538,28,240229,24,1
2020-07-19,Turkey,219641,12140,NA,NA,202010,5491,4273377,41310,924
2020-07-20,Armenia,35254,10386,NA,10171,24206,662,148219,1072,273
2020-07-20,Bangladesh,207453,91229,NA,NA,113556,2668,1044661,13362,2928
2020-07-20,Costa Rica,11534,8449,NA,259,3019,66,69947,1192,420
2020-07-20,Italy,244624,12404,NA,792,197162,35058,6262302,24253,190
2020-07-20,New Zealand,1555,27,NA,0,1506,22,438656,955,1
2020-07-20,Singapore,51489,7091,NA,3637,44371,27,1170049,22931,236
2020-07-20,Slovakia,2021,455,NA,NA,1538,28,243562,3333,41
2020-07-20,Turkey,220572,12062,NA,NA,203002,5508,4316781,43404,931
2020-07-21,Armenia,35693,10249,NA,10032,24766,678,149937,1718,439
2020-07-21,Bangladesh,210510,92402,NA,NA,115399,2709,1054559,9898,3057
2020-07-21,Costa Rica,11811,8549,NA,272,3194,68,71150,1203,277
2020-07-21,Italy,244752,12248,NA,781,197431,35073,6305412,43110,128
2020-07-21,New Zealand,1555,27,NA,0,1506,22,440852,2196,0
2020-07-21,Slovakia,2058,474,NA,NA,1556,28,246133,2571,37
2020-07-21,Turkey,221500,11963,NA,NA,204011,5526,4359657,42876,928
2020-07-22,Armenia,36162,10230,NA,10013,25244,688,151918,1981,469
2020-07-22,Bangladesh,213254,93301,NA,NA,117202,2751,1066609,12050,2744
2020-07-22,Costa Rica,12361,8968,NA,285,3322,71,72397,1247,550
2020-07-22,Italy,245032,12322,NA,772,197628,35082,6354730,49318,280
2020-07-22,New Zealand,1555,22,NA,0,1511,22,443218,2366,0
2020-07-22,Slovakia,2089,505,NA,NA,1556,28,248384,2251,31
2020-07-23,Armenia,36613,10187,NA,9969,25734,692,153853,1935,451
2020-07-23,Bangladesh,216110,94101,NA,NA,119208,2801,1079007,12398,2856
2020-07-23,Costa Rica,13129,9601,NA,290,3448,80,74375,1978,768
2020-07-23,Italy,245338,12404,NA,762,197842,35092,6415041,60311,306
2020-07-23,Lithuania,1960,269,NA,NA,1611,80,497245,3380,9
2020-07-23,New Zealand,1556,21,NA,0,1513,22,445964,2746,1
2020-07-23,Slovakia,2118,513,NA,NA,1577,28,250433,2049,29
2020-07-24,Armenia,36996,10053,NA,9833,26243,700,155703,1850,383
2020-07-24,Bangladesh,218658,94846,NA,NA,120976,2836,1091034,12027,2548
2020-07-24,Costa Rica,13669,10077,NA,298,3505,87,76053,1678,540
2020-07-24,Italy,245590,12301,NA,759,198192,35097,6468375,53334,252
2020-07-24,Lithuania,1986,290,NA,NA,1616,80,500611,3366,26
2020-07-24,New Zealand,1556,21,NA,0,1513,22,448358,2394,0
2020-07-24,Slovakia,2141,536,NA,NA,1577,28,252708,2275,23
2020-07-25,Armenia,37317,10134,NA,9914,26478,705,157191,1488,321
2020-07-25,Bangladesh,221178,96214,NA,NA,122090,2874,1101480,10446,2520
2020-07-25,Costa Rica,14600,10862,NA,293,3640,98,77958,1905,931
2020-07-25,Italy,245864,12442,NA,772,198320,35102,6520046,51671,274
2020-07-25,New Zealand,1556,21,NA,0,1513,22,450040,1682,0
2020-07-25,Slovakia,2179,562,NA,NA,1589,28,253475,767,38
2020-07-26,Armenia,37390,10014,NA,9793,26665,711,157505,314,73
2020-07-26,Bangladesh,223453,96643,NA,NA,123882,2928,1111558,10078,2275
2020-07-26,Costa Rica,15229,11389,NA,310,3736,104,79544,1586,629
2020-07-26,Greece,4193,429,NA,NA,3562,202,447685,7529,27
2020-07-26,Italy,246118,12565,NA,779,198446,35107,6560572,40526,254
2020-07-26,New Zealand,1556,21,NA,0,1513,22,450685,645,0
2020-07-26,Slovakia,2181,537,NA,NA,1616,28,253691,216,2
2020-07-27,Armenia,37629,9553,NA,9330,27357,719,158566,1061,239
2020-07-27,Bangladesh,226225,97577,NA,NA,125683,2965,1124417,12859,2772
2020-07-27,Costa Rica,15841,11902,NA,323,3824,115,81266,1722,612
2020-07-27,Italy,246286,12581,NA,785,198593,35112,6586123,25551,168
2020-07-27,New Zealand,1557,21,NA,0,1514,22,452291,1606,1
2020-07-27,Singapore,55778,10059,NA,5119,45692,27,1321094,21577,612
2020-07-27,Slovakia,2204,532,NA,NA,1644,28,255239,1548,23
2020-07-28,Armenia,37937,9390,NA,9165,27824,723,160419,1853,308
2020-07-28,Bangladesh,229185,98771,NA,NA,127414,3000,1137131,12714,2960
2020-07-28,Costa Rica,16344,12299,NA,323,3920,125,82855,1589,503
2020-07-28,Italy,246488,12609,NA,789,198756,35123,6634293,48170,202
2020-07-28,New Zealand,1559,23,NA,0,1514,22,454692,2401,2
2020-07-28,Slovakia,2245,557,NA,NA,1660,28,257535,2296,41
2020-07-29,Armenia,38196,9102,NA,8877,28366,728,161793,1374,259
2020-07-29,Bangladesh,232194,98867,NA,NA,130292,3035,1151258,14127,3009
2020-07-29,Costa Rica,16800,12617,NA,334,4050,133,84815,1960,456
2020-07-29,Italy,246776,12616,NA,769,199031,35129,6690311,56018,288
2020-07-29,New Zealand,1560,24,NA,0,1514,22,457106,2414,1
2020-07-29,Slovakia,2265,562,NA,NA,1675,28,259386,1851,20
2020-07-30,Armenia,38550,8815,NA,8587,28997,738,163775,1982,354
2020-07-30,Bangladesh,234889,98846,NA,NA,132960,3083,1164195,12937,2695
2020-07-30,Costa Rica,17290,12870,NA,352,4280,140,86803,1988,490
2020-07-30,Italy,247158,12230,NA,795,199796,35132,6752169,61858,382
2020-07-30,New Zealand,1560,20,NA,0,1518,22,459502,2396,0
2020-07-30,Slovakia,2292,568,NA,NA,1695,29,261562,2176,27
2020-07-31,Armenia,38841,8535,NA,8307,29557,749,165695,1920,291
2020-07-31,Bangladesh,237661,99414,NA,NA,135136,3111,1176809,12614,2772
2020-07-31,Costa Rica,17820,13266,NA,345,4404,150,88861,2058,530
2020-07-31,Italy,247537,12422,NA,757,199974,35141,6813113,60944,379
2020-07-31,Lithuania,2075,351,NA,NA,1644,80,524483,4554,13
2020-07-31,New Zealand,1562,22,NA,0,1518,22,462579,3077,2
2020-07-31,Slovakia,2337,566,NA,NA,1742,29,264446,2884,45
2020-08-01,Armenia,39050,8546,NA,8318,29750,754,166740,1045,209
2020-08-01,Bangladesh,239807,100422,NA,NA,136253,3132,1185611,8802,2146
2020-08-01,Costa Rica,18187,13502,NA,346,4531,154,90543,1682,367
2020-08-01,Italy,247832,12457,NA,748,200229,35146,6873496,60383,295
2020-08-01,Lithuania,2093,369,NA,NA,1644,80,526339,1856,18
2020-08-01,New Zealand,1565,25,NA,0,1518,22,464988,2409,3
2020-08-01,Slovakia,2344,573,NA,NA,1742,29,265031,585,7
2020-08-02,Armenia,39102,8479,NA,8251,29861,762,167134,394,52
2020-08-02,Bangladesh,240746,100753,NA,NA,136839,3154,1189295,3684,939
2020-08-02,Costa Rica,19015,14268,NA,366,4585,162,92680,2137,828
2020-08-02,Greece,4662,650,NA,NA,3804,208,545439,5946,75
2020-08-02,Italy,248070,12456,NA,750,200460,35154,6916765,43269,238
2020-08-02,Lithuania,2110,386,NA,NA,1644,80,527729,1390,17
2020-08-02,New Zealand,1567,27,NA,0,1518,22,466677,1689,2
2020-08-02,Slovakia,2354,579,NA,NA,1746,29,265797,766,10
2020-08-03,Armenia,39298,8158,NA,7930,30372,768,168203,1069,196
2020-08-03,Bangladesh,242102,101013,NA,NA,137905,3184,1193544,4249,1356
2020-08-03,Costa Rica,19464,14604,NA,393,4689,171,94512,1832,449
2020-08-03,Italy,248229,12474,NA,775,200589,35166,6940801,24036,159
2020-08-03,New Zealand,1567,22,NA,0,1523,22,468379,1702,0
2020-08-03,Singapore,59086,11605,NA,5865,47454,27,1474372,21896,472
2020-08-03,Slovakia,2368,568,NA,NA,1771,29,267117,1320,14
2020-08-04,Armenia,39586,7966,NA,7738,30850,770,170051,1848,288
2020-08-04,Bangladesh,244020,100926,NA,NA,139860,3234,1201256,7712,1918
2020-08-04,Costa Rica,20005,13234,NA,391,6590,181,96110,1598,541
2020-08-04,Italy,248419,12482,NA,802,200766,35171,6984589,43788,190
2020-08-04,New Zealand,1569,24,NA,0,1523,22,472493,4114,2
2020-08-04,Slovakia,2417,611,NA,NA,1777,29,269655,2538,49
2020-08-05,Armenia,39819,7491,NA,7263,31556,772,171639,1588,233
2020-08-05,Bangladesh,246674,101657,NA,NA,141750,3267,1212416,11160,2654
2020-08-05,Costa Rica,20683,13641,NA,388,6851,191,97950,1840,678
2020-08-05,Italy,248803,12646,NA,805,200976,35181,7041040,56451,384
2020-08-05,New Zealand,1569,23,NA,0,1524,22,477382,4889,0
2020-08-05,Slovakia,2480,627,NA,NA,1824,29,272322,2667,63
2020-08-06,Armenia,39985,7200,NA,6972,32008,777,173033,1394,166
2020-08-06,Bangladesh,249651,102521,NA,NA,143824,3306,1225124,12708,2977
2020-08-06,Costa Rica,21445,14207,NA,391,7038,200,100050,2100,762
2020-08-06,Italy,249204,12694,NA,804,201323,35187,7099713,58673,401
2020-08-06,New Zealand,1569,23,NA,0,1524,22,481452,4070,0
2020-08-06,Slovakia,2523,646,NA,NA,1846,31,274795,2473,43
2020-08-07,Armenia,40185,7005,NA,6777,32395,785,174477,1444,200
2020-08-07,Bangladesh,252502,103585,NA,NA,145584,3333,1237823,12699,2851
2020-08-07,Costa Rica,22081,14597,NA,373,7266,218,102257,2207,636
2020-08-07,Italy,249756,12924,NA,821,201642,35190,7158909,59196,552
2020-08-07,Lithuania,2194,455,NA,NA,1658,81,545362,4578,23
2020-08-07,New Zealand,1569,23,NA,0,1524,22,484817,3365,0
2020-08-07,Slovakia,2566,674,NA,NA,1861,31,277894,3099,43
2020-08-08,Armenia,40410,7099,NA,6871,32520,791,176053,1576,225
2020-08-08,Bangladesh,255113,105144,NA,NA,146604,3365,1249560,11737,2611
2020-08-08,Costa Rica,22802,14985,NA,360,7589,228,104246,1989,721
2020-08-08,Italy,250103,12953,NA,814,201947,35203,7212207,53298,347
2020-08-08,Lithuania,2231,482,NA,NA,1668,81,550176,4814,37
2020-08-08,New Zealand,1569,23,NA,0,1524,22,488907,4090,0
2020-08-08,Slovakia,2596,701,NA,NA,1864,31,278962,1068,30
2020-08-09,Armenia,40433,7021,NA,6793,32616,796,176393,340,23
2020-08-09,Bangladesh,257600,105831,NA,NA,148370,3399,1260319,10759,2487
2020-08-09,Canada,119436,6727,NA,NA,103728,8981,4447810,43772,230
2020-08-09,Costa Rica,23286,15321,NA,376,7730,235,105915,1669,484
2020-08-09,Greece,5623,1424,NA,NA,3987,212,650998,10701,202
2020-08-09,Italy,250566,13263,NA,808,202098,35205,7249844,37637,463
2020-08-09,Lithuania,2252,501,NA,NA,1670,81,552024,1848,21
2020-08-09,New Zealand,1569,21,NA,0,1526,22,491245,2338,0
2020-08-09,Slovakia,2599,702,NA,NA,1866,31,279526,564,3
2020-08-10,Armenia,40593,6633,NA,6399,33157,803,177361,968,160
2020-08-10,Bangladesh,260507,106632,NA,NA,150437,3438,1273168,12849,2907
2020-08-10,Canada,120117,4775,NA,NA,106355,8987,4505218,57408,681
2020-08-10,Costa Rica,23872,15805,NA,388,7823,244,107461,1546,586
2020-08-10,Italy,250825,13368,NA,825,202248,35209,7276276,26432,259
2020-08-10,Lithuania,2265,514,NA,NA,1670,81,553388,1364,13
2020-08-10,New Zealand,1570,22,NA,0,1526,22,492932,1687,1
2020-08-10,Slovakia,2615,710,NA,NA,1874,31,280980,1454,16
2020-08-11,Armenia,40794,6496,NA,6262,33492,806,179071,1710,201
2020-08-11,Bangladesh,263503,108060,NA,NA,151972,3471,1287988,14820,2996
2020-08-11,Canada,120406,4669,NA,NA,106746,8991,4541747,36529,289
2020-08-11,Costa Rica,24624,16398,NA,383,7971,255,108819,1358,752
2020-08-11,Italy,251237,13561,NA,850,202461,35215,7316918,40642,412
2020-08-11,Lithuania,2283,523,NA,NA,1679,81,557657,4269,18
